+2.40004995004995E+009;-6.415697479E+001
+2.40014985014985E+009;-6.127413559E+001
+2.40024975024975E+009;-5.991803741E+001
+2.40034965034965E+009;-5.715403366E+001
+2.40044955044955E+009;-5.130084610E+001
+2.40054945054945E+009;-4.917889786E+001
+2.40064935064935E+009;-4.760181427E+001
+2.40074925074925E+009;-4.681595993E+001
+2.40084915084915E+009;-4.590200424E+001
+2.40094905094905E+009;-4.680716705E+001
+2.40104895104895E+009;-4.793652725E+001
+2.40114885114885E+009;-4.889213943E+001
+2.40124875124875E+009;-6.097312164E+001
+2.40134865134865E+009;-5.768231201E+001
+2.40144855144855E+009;-5.513301086E+001
+2.40154845154845E+009;-4.321727753E+001
+2.40164835164835E+009;-4.108597565E+001
+2.40174825174825E+009;-3.840917587E+001
+2.40184815184815E+009;-3.553421783E+001
+2.40194805194805E+009;-3.335881805E+001
+2.40204795204795E+009;-3.233924484E+001
+2.40214785214785E+009;-3.371942902E+001
+2.40224775224775E+009;-3.046469688E+001
+2.40234765234765E+009;-2.899362564E+001
+2.40244755244755E+009;-2.570334244E+001
+2.40254745254746E+009;-2.472621155E+001
+2.40264735264736E+009;-2.413010216E+001
+2.40274725274726E+009;-2.371660423E+001
+2.40284715284716E+009;-2.362878799E+001
+2.40294705294706E+009;-2.360230446E+001
+2.40304695304696E+009;-2.369009209E+001
+2.40314685314686E+009;-2.372104645E+001
+2.40324675324676E+009;-2.396115494E+001
+2.40334665334666E+009;-2.413723946E+001
+2.40344655344656E+009;-2.424207497E+001
+2.40354645354646E+009;-2.476961899E+001
+2.40364635364636E+009;-2.714795113E+001
+2.40374625374626E+009;-2.877109909E+001
+2.40384615384616E+009;-3.035910797E+001
+2.40394605394606E+009;-3.052295494E+001
+2.40404595404596E+009;-3.121065521E+001
+2.40414585414586E+009;-3.298531723E+001
+2.40424575424576E+009;-3.582209015E+001
+2.40434565434566E+009;-3.593803787E+001
+2.40444555444556E+009;-3.651411057E+001
+2.40454545454546E+009;-3.973645782E+001
+2.40464535464536E+009;-3.621639252E+001
+2.40474525474526E+009;-3.549328232E+001
+2.40484515484516E+009;-3.534297180E+001
+2.40494505494506E+009;-3.508484650E+001
+2.40504495504496E+009;-3.537714005E+001
+2.40514485514486E+009;-3.559375000E+001
+2.40524475524476E+009;-3.035256577E+001
+2.40534465534466E+009;-2.683725929E+001
+2.40544455544456E+009;-2.544075775E+001
+2.40554445554446E+009;-2.472229004E+001
+2.40564435564436E+009;-2.451375389E+001
+2.40574425574426E+009;-2.550500870E+001
+2.40584415584416E+009;-2.391414452E+001
+2.40594405594406E+009;-2.360443878E+001
+2.40604395604396E+009;-2.364802933E+001
+2.40614385614386E+009;-2.366711044E+001
+2.40624375624376E+009;-2.438144875E+001
+2.40634365634366E+009;-2.404554939E+001
+2.40644355644356E+009;-2.414311028E+001
+2.40654345654346E+009;-2.471566391E+001
+2.40664335664336E+009;-2.459578133E+001
+2.40674325674327E+009;-2.370153618E+001
+2.40684315684317E+009;-2.372242355E+001
+2.40694305694307E+009;-2.354845810E+001
+2.40704295704297E+009;-2.358026314E+001
+2.40714285714287E+009;-2.361888123E+001
+2.40724275724277E+009;-2.379424095E+001
+2.40734265734267E+009;-2.391220093E+001
+2.40744255744257E+009;-2.413723564E+001
+2.40754245754247E+009;-2.501138687E+001
+2.40764235764237E+009;-2.691165543E+001
+2.40774225774227E+009;-2.720176888E+001
+2.40784215784217E+009;-2.807867622E+001
+2.40794205794207E+009;-2.902246857E+001
+2.40804195804197E+009;-3.079074669E+001
+2.40814185814187E+009;-3.276442719E+001
+2.40824175824177E+009;-3.192559814E+001
+2.40834165834167E+009;-2.933968735E+001
+2.40844155844157E+009;-2.908116722E+001
+2.40854145854147E+009;-2.915297890E+001
+2.40864135864137E+009;-2.955320549E+001
+2.40874125874127E+009;-3.062830162E+001
+2.40884115884117E+009;-3.232154465E+001
+2.40894105894107E+009;-3.632357407E+001
+2.40904095904097E+009;-3.964406967E+001
+2.40914085914087E+009;-3.122080803E+001
+2.40924075924077E+009;-2.811955833E+001
+2.40934065934067E+009;-2.651961327E+001
+2.40944055944057E+009;-2.636253166E+001
+2.40954045954047E+009;-2.841887665E+001
+2.40964035964037E+009;-2.725809669E+001
+2.40974025974027E+009;-2.586375999E+001
+2.40984015984017E+009;-2.393103600E+001
+2.40994005994007E+009;-2.372782326E+001
+2.41003996003997E+009;-2.445157242E+001
+2.41013986013987E+009;-2.579746056E+001
+2.41023976023977E+009;-2.755134773E+001
+2.41033966033967E+009;-2.946096802E+001
+2.41043956043957E+009;-2.727565765E+001
+2.41053946053947E+009;-2.546459007E+001
+2.41063936063937E+009;-2.510424995E+001
+2.41073926073927E+009;-2.394548416E+001
+2.41083916083918E+009;-2.370531654E+001
+2.41093906093908E+009;-2.335164261E+001
+2.41103896103898E+009;-2.347865868E+001
+2.41113886113888E+009;-2.343419266E+001
+2.41123876123878E+009;-2.338167953E+001
+2.41133866133868E+009;-2.407122231E+001
+2.41143856143858E+009;-2.637574577E+001
+2.41153846153848E+009;-2.756263733E+001
+2.41163836163838E+009;-2.825065994E+001
+2.41173826173828E+009;-2.698339844E+001
+2.41183816183818E+009;-2.733126259E+001
+2.41193806193808E+009;-3.192038345E+001
+2.41203796203798E+009;-3.191584778E+001
+2.41213786213788E+009;-3.585326004E+001
+2.41223776223778E+009;-4.168981171E+001
+2.41233766233768E+009;-3.861123657E+001
+2.41243756243758E+009;-4.025320816E+001
+2.41253746253748E+009;-4.263926697E+001
+2.41263736263738E+009;-4.567963409E+001
+2.41273726273728E+009;-5.365226364E+001
+2.41283716283718E+009;-6.031470871E+001
+2.41293706293708E+009;-5.694937897E+001
+2.41303696303698E+009;-5.770453644E+001
+2.41313686313688E+009;-5.965481567E+001
+2.41323676323678E+009;-5.980667877E+001
+2.41333666333668E+009;-5.910265350E+001
+2.41343656343658E+009;-5.654283524E+001
+2.41353646353648E+009;-5.098013687E+001
+2.41363636363638E+009;-4.049464035E+001
+2.41373626373628E+009;-3.850839233E+001
+2.41383616383618E+009;-3.516011047E+001
+2.41393606393608E+009;-3.316819382E+001
+2.41403596403598E+009;-3.205238342E+001
+2.41413586413588E+009;-3.362745285E+001
+2.41423576423578E+009;-2.872328186E+001
+2.41433566433568E+009;-2.941397095E+001
+2.41443556443558E+009;-2.553208160E+001
+2.41453546453548E+009;-2.439138412E+001
+2.41463536463538E+009;-2.421867752E+001
+2.41473526473528E+009;-2.444861221E+001
+2.41483516483519E+009;-2.421071625E+001
+2.41493506493509E+009;-2.315426445E+001
+2.41503496503499E+009;-2.320955467E+001
+2.41513486513489E+009;-2.339258766E+001
+2.41523476523479E+009;-2.345696831E+001
+2.41533466533469E+009;-2.368680763E+001
+2.41543456543459E+009;-2.433922005E+001
+2.41553446553449E+009;-2.486973763E+001
+2.41563436563439E+009;-2.889386559E+001
+2.41573426573429E+009;-3.082390594E+001
+2.41583416583419E+009;-3.275553513E+001
+2.41593406593409E+009;-3.329199982E+001
+2.41603396603399E+009;-3.106114388E+001
+2.41613386613389E+009;-2.972153282E+001
+2.41623376623379E+009;-2.800423431E+001
+2.41633366633369E+009;-2.797891235E+001
+2.41643356643359E+009;-3.020327187E+001
+2.41653346653349E+009;-2.853212547E+001
+2.41663336663339E+009;-2.689351273E+001
+2.41673326673329E+009;-2.588128090E+001
+2.41683316683319E+009;-2.494974136E+001
+2.41693306693309E+009;-2.401801872E+001
+2.41703296703299E+009;-2.361600113E+001
+2.41713286713289E+009;-2.340393066E+001
+2.41723276723279E+009;-2.338151169E+001
+2.41733266733269E+009;-2.460317993E+001
+2.41743256743259E+009;-2.613863373E+001
+2.41753246753249E+009;-2.728997231E+001
+2.41763236763239E+009;-2.896694565E+001
+2.41773226773229E+009;-3.072380257E+001
+2.41783216783219E+009;-2.938094139E+001
+2.41793206793209E+009;-2.919389725E+001
+2.41803196803199E+009;-3.024253273E+001
+2.41813186813189E+009;-3.250727081E+001
+2.41823176823179E+009;-4.169114304E+001
+2.41833166833169E+009;-4.386617279E+001
+2.41843156843159E+009;-4.121998596E+001
+2.41853146853149E+009;-3.636724854E+001
+2.41863136863140E+009;-3.567440796E+001
+2.41873126873130E+009;-3.513417435E+001
+2.41883116883120E+009;-3.520456314E+001
+2.41893106893110E+009;-3.600804901E+001
+2.41903096903100E+009;-3.523194885E+001
+2.41913086913090E+009;-3.505401611E+001
+2.41923076923080E+009;-3.575167084E+001
+2.41933066933070E+009;-3.688744354E+001
+2.41943056943060E+009;-3.602783966E+001
+2.41953046953050E+009;-3.602694321E+001
+2.41963036963040E+009;-3.667797470E+001
+2.41973026973030E+009;-3.564185333E+001
+2.41983016983020E+009;-3.506066132E+001
+2.41993006993010E+009;-3.433890915E+001
+2.42002997003000E+009;-3.177545929E+001
+2.42012987012990E+009;-2.935653877E+001
+2.42022977022980E+009;-2.933898735E+001
+2.42032967032970E+009;-3.215502167E+001
+2.42042957042960E+009;-3.021354866E+001
+2.42052947052950E+009;-2.843235779E+001
+2.42062937062940E+009;-2.515900040E+001
+2.42072927072930E+009;-2.499932671E+001
+2.42082917082920E+009;-2.543955421E+001
+2.42092907092910E+009;-2.609265900E+001
+2.42102897102900E+009;-2.759446716E+001
+2.42112887112890E+009;-2.969296074E+001
+2.42122877122880E+009;-3.309566879E+001
+2.42132867132870E+009;-3.948718643E+001
+2.42142857142860E+009;-4.236024094E+001
+2.42152847152850E+009;-4.050274277E+001
+2.42162837162840E+009;-3.894279861E+001
+2.42172827172830E+009;-3.771975327E+001
+2.42182817182820E+009;-3.509922028E+001
+2.42192807192810E+009;-3.341368866E+001
+2.42202797202800E+009;-3.146692848E+001
+2.42212787212790E+009;-2.976512337E+001
+2.42222777222780E+009;-2.792090988E+001
+2.42232767232770E+009;-2.664270020E+001
+2.42242757242760E+009;-2.541015244E+001
+2.42252747252750E+009;-2.450418663E+001
+2.42262737262740E+009;-2.390932465E+001
+2.42272727272731E+009;-2.352194405E+001
+2.42282717282720E+009;-2.325227928E+001
+2.42292707292711E+009;-2.324954224E+001
+2.42302697302700E+009;-2.339504623E+001
+2.42312687312691E+009;-2.346759605E+001
+2.42322677322681E+009;-2.346748543E+001
+2.42332667332671E+009;-2.414080429E+001
+2.42342657342661E+009;-2.407747078E+001
+2.42352647352651E+009;-2.547045517E+001
+2.42362637362641E+009;-2.729093361E+001
+2.42372627372631E+009;-2.616589928E+001
+2.42382617382621E+009;-2.498073006E+001
+2.42392607392611E+009;-2.337945366E+001
+2.42402597402601E+009;-2.335086441E+001
+2.42412587412591E+009;-2.353487015E+001
+2.42422577422581E+009;-2.353223419E+001
+2.42432567432571E+009;-2.368048477E+001
+2.42442557442561E+009;-2.473680878E+001
+2.42452547452551E+009;-2.464690781E+001
+2.42462537462541E+009;-2.545221329E+001
+2.42472527472531E+009;-2.360224342E+001
+2.42482517482521E+009;-2.360140991E+001
+2.42492507492511E+009;-2.361136436E+001
+2.42502497502501E+009;-2.351060677E+001
+2.42512487512491E+009;-5.390436935E+001
+2.42522477522481E+009;-5.250446701E+001
+2.42532467532471E+009;-4.930262756E+001
+2.42542457542461E+009;-4.823878479E+001
+2.42552447552451E+009;-4.391403961E+001
+2.42562437562441E+009;-4.208150864E+001
+2.42572427572431E+009;-3.857844925E+001
+2.42582417582421E+009;-3.559647369E+001
+2.42592407592411E+009;-3.401837540E+001
+2.42602397602401E+009;-3.191881371E+001
+2.42612387612391E+009;-2.967342377E+001
+2.42622377622381E+009;-2.896208954E+001
+2.42632367632371E+009;-2.766632462E+001
+2.42642357642361E+009;-2.643975830E+001
+2.42652347652351E+009;-2.542288589E+001
+2.42662337662341E+009;-2.423353195E+001
+2.42672327672331E+009;-2.372850609E+001
+2.42682317682321E+009;-2.342552757E+001
+2.42692307692312E+009;-2.342270088E+001
+2.42702297702301E+009;-2.356624413E+001
+2.42712287712292E+009;-2.367820740E+001
+2.42722277722282E+009;-2.387282753E+001
+2.42732267732272E+009;-2.388475990E+001
+2.42742257742262E+009;-2.410709000E+001
+2.42752247752252E+009;-2.461117554E+001
+2.42762237762242E+009;-2.518988800E+001
+2.42772227772232E+009;-2.617641640E+001
+2.42782217782222E+009;-2.804658508E+001
+2.42792207792212E+009;-2.974439240E+001
+2.42802197802202E+009;-3.058468437E+001
+2.42812187812192E+009;-3.031340981E+001
+2.42822177822182E+009;-2.880382919E+001
+2.42832167832172E+009;-2.934994507E+001
+2.42842157842162E+009;-3.062541771E+001
+2.42852147852152E+009;-2.888174057E+001
+2.42862137862142E+009;-2.680969048E+001
+2.42872127872132E+009;-2.384574318E+001
+2.42882117882122E+009;-2.360399628E+001
+2.42892107892112E+009;-2.368087959E+001
+2.42902097902102E+009;-2.367683601E+001
+2.42912087912092E+009;-2.389482689E+001
+2.42922077922082E+009;-2.394250679E+001
+2.42932067932072E+009;-2.404974556E+001
+2.42942057942062E+009;-2.637397003E+001
+2.42952047952052E+009;-2.529015732E+001
+2.42962037962042E+009;-2.532263374E+001
+2.42972027972032E+009;-2.700543976E+001
+2.42982017982022E+009;-3.303210831E+001
+2.42992007992012E+009;-3.535861969E+001
+2.43001998002002E+009;-3.264201736E+001
+2.43011988011992E+009;-3.347001648E+001
+2.43021978021982E+009;-3.145131111E+001
+2.43031968031972E+009;-3.060583878E+001
+2.43041958041962E+009;-2.697093582E+001
+2.43051948051952E+009;-2.641629791E+001
+2.43061938061942E+009;-2.511698532E+001
+2.43071928071932E+009;-2.478989029E+001
+2.43081918081922E+009;-2.402865791E+001
+2.43091908091912E+009;-2.389351463E+001
+2.43101898101902E+009;-2.431950378E+001
+2.43111888111893E+009;-2.399747658E+001
+2.43121878121883E+009;-2.395372200E+001
+2.43131868131873E+009;-2.499468994E+001
+2.43141858141863E+009;-2.670081329E+001
+2.43151848151853E+009;-2.772780800E+001
+2.43161838161843E+009;-2.723809624E+001
+2.43171828171833E+009;-2.676941681E+001
+2.43181818181823E+009;-2.774180794E+001
+2.43191808191813E+009;-3.185087204E+001
+2.43201798201803E+009;-3.168261528E+001
+2.43211788211793E+009;-3.932170868E+001
+2.43221778221783E+009;-3.799813461E+001
+2.43231768231773E+009;-3.791172791E+001
+2.43241758241763E+009;-4.052893066E+001
+2.43251748251753E+009;-4.218210602E+001
+2.43261738261743E+009;-4.503779984E+001
+2.43271728271733E+009;-5.281172562E+001
+2.43281718281723E+009;-5.294973755E+001
+2.43291708291713E+009;-5.011783981E+001
+2.43301698301703E+009;-5.185913849E+001
+2.43311688311693E+009;-5.172547913E+001
+2.43321678321683E+009;-5.133343124E+001
+2.43331668331673E+009;-5.101617813E+001
+2.43341658341663E+009;-5.111470032E+001
+2.43351648351653E+009;-5.051626205E+001
+2.43361638361643E+009;-5.087010956E+001
+2.43371628371633E+009;-5.074681854E+001
+2.43381618381623E+009;-5.087184906E+001
+2.43391608391613E+009;-5.062392044E+001
+2.43401598401603E+009;-5.057776642E+001
+2.43411588411593E+009;-5.041750336E+001
+2.43421578421583E+009;-4.961896896E+001
+2.43431568431573E+009;-5.075563812E+001
+2.43441558441563E+009;-5.040601349E+001
+2.43451548451553E+009;-5.068835068E+001
+2.43461538461543E+009;-4.969569016E+001
+2.43471528471533E+009;-5.000225830E+001
+2.43481518481523E+009;-4.937242126E+001
+2.43491508491513E+009;-5.008534622E+001
+2.43501498501503E+009;-4.967182541E+001
+2.43511488511494E+009;-4.934885025E+001
+2.43521478521484E+009;-4.930782700E+001
+2.43531468531474E+009;-4.973361206E+001
+2.43541458541464E+009;-4.978264236E+001
+2.43551448551454E+009;-4.963618469E+001
+2.43561438561444E+009;-5.007978439E+001
+2.43571428571434E+009;-5.043623734E+001
+2.43581418581424E+009;-5.050807953E+001
+2.43591408591414E+009;-5.040524673E+001
+2.43601398601404E+009;-5.038601303E+001
+2.43611388611394E+009;-5.095737457E+001
+2.43621378621384E+009;-5.290173721E+001
+2.43631368631374E+009;-5.241645813E+001
+2.43641358641364E+009;-5.225210190E+001
+2.43651348651354E+009;-5.242111588E+001
+2.43661338661344E+009;-5.226184464E+001
+2.43671328671334E+009;-5.255657196E+001
+2.43681318681324E+009;-5.329006958E+001
+2.43691308691314E+009;-5.426245117E+001
+2.43701298701304E+009;-5.330962753E+001
+2.43711288711294E+009;-5.334983063E+001
+2.43721278721284E+009;-5.494218063E+001
+2.43731268731274E+009;-5.466400146E+001
+2.43741258741264E+009;-5.482983398E+001
+2.43751248751254E+009;-5.478809738E+001
+2.43761238761244E+009;-5.459423447E+001
+2.43771228771234E+009;-5.451452637E+001
+2.43781218781224E+009;-5.381464005E+001
+2.43791208791214E+009;-5.365472794E+001
+2.43801198801204E+009;-5.300801086E+001
+2.43811188811194E+009;-5.240003967E+001
+2.43821178821184E+009;-5.242703629E+001
+2.43831168831174E+009;-5.187469101E+001
+2.43841158841164E+009;-5.122777939E+001
+2.43851148851154E+009;-5.041759872E+001
+2.43861138861144E+009;-5.055529022E+001
+2.43871128871134E+009;-5.053483582E+001
+2.43881118881124E+009;-5.060316467E+001
+2.43891108891114E+009;-4.984658813E+001
+2.43901098901105E+009;-4.940465546E+001
+2.43911088911095E+009;-4.936738586E+001
+2.43921078921085E+009;-4.966608047E+001
+2.43931068931075E+009;-4.907145309E+001
+2.43941058941065E+009;-4.850999832E+001
+2.43951048951055E+009;-4.910115433E+001
+2.43961038961045E+009;-4.851662445E+001
+2.43971028971035E+009;-4.867958832E+001
+2.43981018981025E+009;-4.830519867E+001
+2.43991008991015E+009;-4.850305176E+001
+2.44000999001005E+009;-4.786888885E+001
+2.44010989010995E+009;-4.761515427E+001
+2.44020979020985E+009;-4.782516098E+001
+2.44030969030975E+009;-4.801099014E+001
+2.44040959040965E+009;-4.754121780E+001
+2.44050949050955E+009;-4.749744034E+001
+2.44060939060945E+009;-4.160183716E+001
+2.44070929070935E+009;-3.939489746E+001
+2.44080919080925E+009;-3.739594650E+001
+2.44090909090915E+009;-4.033242416E+001
+2.44100899100905E+009;-3.986256027E+001
+2.44110889110895E+009;-3.784053421E+001
+2.44120879120885E+009;-3.540713120E+001
+2.44130869130875E+009;-3.013184547E+001
+2.44140859140865E+009;-2.604942513E+001
+2.44150849150855E+009;-2.516007996E+001
+2.44160839160845E+009;-2.426950645E+001
+2.44170829170835E+009;-2.385356140E+001
+2.44180819180825E+009;-2.371591759E+001
+2.44190809190815E+009;-2.408313560E+001
+2.44200799200805E+009;-2.366654968E+001
+2.44210789210795E+009;-2.372982979E+001
+2.44220779220785E+009;-2.381721687E+001
+2.44230769230775E+009;-2.530727196E+001
+2.44240759240765E+009;-2.601156044E+001
+2.44250749250755E+009;-2.498128128E+001
+2.44260739260745E+009;-2.507582474E+001
+2.44270729270735E+009;-2.768701744E+001
+2.44280719280725E+009;-2.872771454E+001
+2.44290709290715E+009;-3.056127930E+001
+2.44300699300705E+009;-3.183481789E+001
+2.44310689310695E+009;-3.057235909E+001
+2.44320679320685E+009;-2.875564766E+001
+2.44330669330676E+009;-2.783358192E+001
+2.44340659340665E+009;-2.794529915E+001
+2.44350649350656E+009;-2.576551819E+001
+2.44360639360646E+009;-2.567860794E+001
+2.44370629370636E+009;-2.398457718E+001
+2.44380619380626E+009;-2.367925072E+001
+2.44390609390616E+009;-2.363613701E+001
+2.44400599400606E+009;-2.357202911E+001
+2.44410589410596E+009;-2.349512672E+001
+2.44420579420586E+009;-2.353300476E+001
+2.44430569430576E+009;-2.372431946E+001
+2.44440559440566E+009;-2.413196373E+001
+2.44450549450556E+009;-2.479198265E+001
+2.44460539460546E+009;-2.548323441E+001
+2.44470529470536E+009;-2.414615631E+001
+2.44480519480526E+009;-2.365257072E+001
+2.44490509490516E+009;-2.366632080E+001
+2.44500499500506E+009;-2.354853249E+001
+2.44510489510496E+009;-2.352337646E+001
+2.44520479520486E+009;-2.349984169E+001
+2.44530469530476E+009;-2.360227585E+001
+2.44540459540466E+009;-2.472480583E+001
+2.44550449550456E+009;-2.494775009E+001
+2.44560439560446E+009;-2.509919167E+001
+2.44570429570436E+009;-2.790773582E+001
+2.44580419580426E+009;-2.862624550E+001
+2.44590409590416E+009;-2.886520004E+001
+2.44600399600406E+009;-3.182721138E+001
+2.44610389610396E+009;-3.062615967E+001
+2.44620379620386E+009;-2.876280594E+001
+2.44630369630376E+009;-2.762034798E+001
+2.44640359640366E+009;-2.767112160E+001
+2.44650349650356E+009;-2.844634056E+001
+2.44660339660346E+009;-2.465042114E+001
+2.44670329670336E+009;-2.461894035E+001
+2.44680319680326E+009;-2.361313629E+001
+2.44690309690316E+009;-2.358292580E+001
+2.44700299700306E+009;-2.359118843E+001
+2.44710289710296E+009;-2.336365891E+001
+2.44720279720286E+009;-2.336764336E+001
+2.44730269730277E+009;-2.488280678E+001
+2.44740259740267E+009;-2.612653732E+001
+2.44750249750257E+009;-2.727588463E+001
+2.44760239760247E+009;-2.875085258E+001
+2.44770229770237E+009;-3.043966484E+001
+2.44780219780227E+009;-2.854006577E+001
+2.44790209790217E+009;-2.858007050E+001
+2.44800199800207E+009;-2.973171234E+001
+2.44810189810197E+009;-3.127028275E+001
+2.44820179820187E+009;-3.425292206E+001
+2.44830169830177E+009;-3.583915710E+001
+2.44840159840167E+009;-3.785865402E+001
+2.44850149850157E+009;-4.171664429E+001
+2.44860139860147E+009;-4.449995804E+001
+2.44870129870137E+009;-4.626642990E+001
+2.44880119880127E+009;-5.918395233E+001
+2.44890109890117E+009;-6.132926941E+001
+2.44900099900107E+009;-5.625667572E+001
+2.44910089910097E+009;-5.883593369E+001
+2.44920079920087E+009;-6.072380829E+001
+2.44930069930077E+009;-6.312136078E+001
+2.44940059940067E+009;-6.568976593E+001
+2.44950049950057E+009;-6.591815948E+001
+2.44960039960047E+009;-6.219715118E+001
+2.44970029970037E+009;-6.141556549E+001
+2.44980019980027E+009;-6.148210144E+001
+2.44990009990017E+009;-6.216855621E+001
